GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUB,CTY_SUBA,NAME,B18AA1980,B18AB1980,B18AC1980,B18AD1980,B18AE1980
"G2700990155","1980","Minnesota","27","Mower","099","Udolpho township","155","UDOLPHO",528,0,0,0,
"G2700990159","1980","Minnesota","27","Mower","099","Waltham city","159","WALTHAM",177,0,0,0,
"G2700990160","1980","Minnesota","27","Mower","099","Waltham township","160","WALTHAM",481,0,0,0,
"G2700990170","1980","Minnesota","27","Mower","099","Windom township","170","WINDOM",675,0,2,0,
"G2701010005","1980","Minnesota","27","Murray","101","Avoca city","005","AVOCA",195,0,0,0,
"G2701010010","1980","Minnesota","27","Murray","101","Belfast township","010","BELFAST",295,0,0,0,
"G2701010015","1980","Minnesota","27","Murray","101","Bondin township","015","BONDIN",384,0,0,3,
"G2701010020","1980","Minnesota","27","Murray","101","Cameron township","020","CAMERON",252,0,0,0,
"G2701010025","1980","Minnesota","27","Murray","101","Chanarambie township","025","CHANARAMBIE",295,0,0,6,
"G2701010030","1980","Minnesota","27","Murray","101","Chandler city","030","CHANDLER",344,0,0,12,
"G2701010035","1980","Minnesota","27","Murray","101","Currie city","035","CURRIE",367,0,0,0,
"G2701010040","1980","Minnesota","27","Murray","101","Des Moines River township","040","DES MOINES RIVER",299,0,0,0,
"G2701010043","1980","Minnesota","27","Murray","101","Dovray city","043","DOVRAY",91,0,0,0,
"G2701010045","1980","Minnesota","27","Murray","101","Dovray township","045","DOVRAY",288,0,0,0,
"G2701010050","1980","Minnesota","27","Murray","101","Ellsborough township","050","ELLSBOROUGH",277,0,0,0,
"G2701010055","1980","Minnesota","27","Murray","101","Fenton township","055","FENTON",299,0,0,0,
"G2701010060","1980","Minnesota","27","Murray","101","Fulda city","060","FULDA",1293,0,3,12,
"G2701010065","1980","Minnesota","27","Murray","101","Hadley city","065","HADLEY",121,0,0,0,
"G2701010070","1980","Minnesota","27","Murray","101","Holly township","070","HOLLY",246,0,0,0,
"G2701010074","1980","Minnesota","27","Murray","101","Iona city","074","IONA",254,0,0,0,
"G2701010075","1980","Minnesota","27","Murray","101","Iona township","075","IONA",303,0,0,0,
"G2701010085","1980","Minnesota","27","Murray","101","Lake Sarah township","085","LAKE SARAH",312,0,0,2,
"G2701010090","1980","Minnesota","27","Murray","101","Lake Wilson city","090","LAKE WILSON",376,0,0,0,
"G2701010095","1980","Minnesota","27","Murray","101","Leeds township","095","LEEDS",278,0,0,0,
"G2701010100","1980","Minnesota","27","Murray","101","Lime Lake township","100","LIME LAKE",278,0,0,2,
"G2701010105","1980","Minnesota","27","Murray","101","Lowville township","105","LOWVILLE",265,0,0,0,
"G2701010110","1980","Minnesota","27","Murray","101","Mason township","110","MASON",344,0,0,0,
"G2701010115","1980","Minnesota","27","Murray","101","Moulton township","115","MOULTON",309,0,0,0,
"G2701010120","1980","Minnesota","27","Murray","101","Murray township","120","MURRAY",290,0,0,5,
"G2701010125","1980","Minnesota","27","Murray","101","Shetek township","125","SHETEK",301,0,0,0,
"G2701010130","1980","Minnesota","27","Murray","101","Skandia township","130","SKANDIA",233,0,0,0,
"G2701010134","1980","Minnesota","27","Murray","101","Slayton city","134","SLAYTON",2392,0,0,28,
"G2701010135","1980","Minnesota","27","Murray","101","Slayton township","135","SLAYTON",453,0,0,0,
"G2701030005","1980","Minnesota","27","Nicollet","103","Belgrade township","005","BELGRADE",1113,0,2,3,
"G2701030010","1980","Minnesota","27","Nicollet","103","Bernadotte township","010","BERNADOTTE",434,0,0,0,
"G2701030015","1980","Minnesota","27","Nicollet","103","Brighton township","015","BRIGHTON",193,0,0,0,
"G2701030019","1980","Minnesota","27","Nicollet","103","Courtland city","019","COURTLAND",393,0,0,3,
"G2701030020","1980","Minnesota","27","Nicollet","103","Courtland township","020","COURTLAND",735,0,0,3,
"G2701030030","1980","Minnesota","27","Nicollet","103","Granby township","030","GRANBY",303,0,0,0,
"G2701030034","1980","Minnesota","27","Nicollet","103","Lafayette city","034","LAFAYETTE",508,2,0,0,
"G2701030035","1980","Minnesota","27","Nicollet","103","Lafayette township","035","LAFAYETTE",856,0,2,4,
"G2701030045","1980","Minnesota","27","Nicollet","103","Lake Prairie township","045","LAKE PRAIRIE",731,0,0,0,
"G2701030047","1980","Minnesota","27","Nicollet","103","Mankato city","047","MANKATO",8,0,0,0,
"G2701030050","1980","Minnesota","27","Nicollet","103","New Sweden township","050","NEW SWEDEN",390,0,0,2,
"G2701030054","1980","Minnesota","27","Nicollet","103","Nicollet city","054","NICOLLET",738,0,1,1,
"G2701030055","1980","Minnesota","27","Nicollet","103","Nicollet township","055","NICOLLET",590,0,0,0,
"G2701030065","1980","Minnesota","27","Nicollet","103","North Mankato city","065","NORTH MANKATO",9067,10,0,37,
"G2701030070","1980","Minnesota","27","Nicollet","103","Oshawa township","070","OSHAWA",525,0,2,0,
"G2701030075","1980","Minnesota","27","Nicollet","103","Ridgely township","075","RIDGELY",167,0,0,0,
"G2701030080","1980","Minnesota","27","Nicollet","103","St. Peter city","080","ST. PETER",8936,18,9,77,
"G2701030085","1980","Minnesota","27","Nicollet","103","Traverse township","085","TRAVERSE",393,0,0,0,
"G2701030090","1980","Minnesota","27","Nicollet","103","West Newton township","090","WEST NEWTON",613,0,0,0,
"G2701050005","1980","Minnesota","27","Nobles","105","Adrian city","005","ADRIAN",1329,0,7,0,
"G2701050009","1980","Minnesota","27","Nobles","105","Bigelow city","009","BIGELOW",230,0,2,0,
"G2701050010","1980","Minnesota","27","Nobles","105","Bigelow township","010","BIGELOW",444,3,0,0,
"G2701050020","1980","Minnesota","27","Nobles","105","Bloom township","020","BLOOM",302,0,0,0,
"G2701050025","1980","Minnesota","27","Nobles","105","Brewster city","025","BREWSTER",558,0,0,0,
"G2701050030","1980","Minnesota","27","Nobles","105","Dewald township","030","DEWALD",362,0,0,0,
"G2701050035","1980","Minnesota","27","Nobles","105","Dundee city","035","DUNDEE",127,0,0,0,
"G2701050040","1980","Minnesota","27","Nobles","105","Elk township","040","ELK",340,0,0,0,
"G2701050045","1980","Minnesota","27","Nobles","105","Ellsworth city","045","ELLSWORTH",620,0,0,0,
"G2701050050","1980","Minnesota","27","Nobles","105","Graham Lakes township","050","GRAHAM LAKES",291,0,0,0,
"G2701050055","1980","Minnesota","27","Nobles","105","Grand Prairie township","055","GRAND PRAIRIE",305,0,0,0,
"G2701050060","1980","Minnesota","27","Nobles","105","Hersey township","060","HERSEY",282,0,0,3,
"G2701050065","1980","Minnesota","27","Nobles","105","Indian Lake township","065","INDIAN LAKE",303,0,0,0,
"G2701050070","1980","Minnesota","27","Nobles","105","Kinbrae city","070","KINBRAE",38,0,0,5,
"G2701050075","1980","Minnesota","27","Nobles","105","Larkin township","075","LARKIN",312,0,0,5,
"G2701050080","1980","Minnesota","27","Nobles","105","Leota township","080","LEOTA",574,0,0,0,
"G2701050084","1980","Minnesota","27","Nobles","105","Lismore city","084","LISMORE",278,0,0,3,
"G2701050085","1980","Minnesota","27","Nobles","105","Lismore township","085","LISMORE",312,0,0,0,
"G2701050095","1980","Minnesota","27","Nobles","105","Little Rock township","095","LITTLE ROCK",351,0,0,0,
"G2701050100","1980","Minnesota","27","Nobles","105","Lorain township","100","LORAIN",384,0,0,0,
"G2701050105","1980","Minnesota","27","Nobles","105","Olney township","105","OLNEY",291,0,0,0,
"G2701050110","1980","Minnesota","27","Nobles","105","Ransom township","110","RANSOM",371,0,0,0,
"G2701050115","1980","Minnesota","27","Nobles","105","Round Lake city","115","ROUND LAKE",475,0,0,4,
"G2701050120","1980","Minnesota","27","Nobles","105","Rushmore city","120","RUSHMORE",391,0,0,0,
"G2701050125","1980","Minnesota","27","Nobles","105","Seward township","125","SEWARD",321,0,0,0,
"G2701050130","1980","Minnesota","27","Nobles","105","Summit Lake township","130","SUMMIT LAKE",469,0,0,0,
"G2701050135","1980","Minnesota","27","Nobles","105","Westside township","135","WESTSIDE",316,0,0,0,
"G2701050139","1980","Minnesota","27","Nobles","105","Wilmont city","139","WILMONT",396,0,0,0,
"G2701050140","1980","Minnesota","27","Nobles","105","Wilmont township","140","WILMONT",355,0,0,0,
"G2701050150","1980","Minnesota","27","Nobles","105","Worthington city","150","WORTHINGTON",10078,12,23,58,
"G2701050155","1980","Minnesota","27","Nobles","105","Worthington township","155","WORTHINGTON",432,2,0,2,
"G2701070005","1980","Minnesota","27","Norman","107","Ada city","005","ADA",1954,0,2,15,
"G2701070010","1980","Minnesota","27","Norman","107","Anthony township","010","ANTHONY",156,0,0,0,
"G2701070015","1980","Minnesota","27","Norman","107","Bear Park township","015","BEAR PARK",301,0,3,0,
"G2701070020","1980","Minnesota","27","Norman","107","Borup city","020","BORUP",142,0,14,0,
"G2701070025","1980","Minnesota","27","Norman","107","Flom township","025","FLOM",278,0,0,0,
"G2701070030","1980","Minnesota","27","Norman","107","Fossum township","030","FOSSUM",208,0,0,0,
"G2701070035","1980","Minnesota","27","Norman","107","Gary city","035","GARY",239,0,0,0,
"G2701070040","1980","Minnesota","27","Norman","107","Good Hope township","040","GOOD HOPE",88,0,0,0,
"G2701070045","1980","Minnesota","27","Norman","107","Green Meadow township","045","GREEN MEADOW",160,0,0,0,
"G2701070049","1980","Minnesota","27","Norman","107","Halstad city","049","HALSTAD",686,0,0,0,
"G2701070050","1980","Minnesota","27","Norman","107","Halstad township","050","HALSTAD",216,0,0,0,
"G2701070060","1980","Minnesota","27","Norman","107","Hegne township","060","HEGNE",112,0,0,0,
"G2701070064","1980","Minnesota","27","Norman","107","Hendrum city","064","HENDRUM",334,0,0,0,
"G2701070065","1980","Minnesota","27","Norman","107","Hendrum township","065","HENDRUM",161,0,0,0,
"G2701070075","1980","Minnesota","27","Norman","107","Home Lake township","075","HOME LAKE",208,0,16,0,
"G2701070080","1980","Minnesota","27","Norman","107","Lake Ida township","080","LAKE IDA",214,0,2,0,
"G2701070085","1980","Minnesota","27","Norman","107","Lee township","085","LEE",210,0,6,2,
"G2701070090","1980","Minnesota","27","Norman","107","Lockhart township","090","LOCKHART",116,0,0,0,
"G2701070095","1980","Minnesota","27","Norman","107","McDonaldsville township","095","MCDONALDSVILLE",249,0,0,0,
"G2701070100","1980","Minnesota","27","Norman","107","Mary township","100","MARY",149,0,0,4,
"G2701070105","1980","Minnesota","27","Norman","107","Perley city","105","PERLEY",143,0,0,0,
"G2701070110","1980","Minnesota","27","Norman","107","Pleasant View township","110","PLEASANT VIEW",171,0,0,0,
"G2701070115","1980","Minnesota","27","Norman","107","Rockwell township","115","ROCKWELL",129,0,0,0,
"G2701070119","1980","Minnesota","27","Norman","107","Shelly city","119","SHELLY",273,0,2,0,
"G2701070120","1980","Minnesota","27","Norman","107","Shelly township","120","SHELLY",210,0,1,0,
"G2701070130","1980","Minnesota","27","Norman","107","Spring Creek township","130","SPRING CREEK",119,0,0,0,
"G2701070135","1980","Minnesota","27","Norman","107","Strand township","135","STRAND",208,0,0,0,
"G2701070140","1980","Minnesota","27","Norman","107","Sundal township","140","SUNDAL",228,0,6,0,
"G2701070145","1980","Minnesota","27","Norman","107","Twin Valley city","145","TWIN VALLEY",906,0,1,0,
"G2701070150","1980","Minnesota","27","Norman","107","Waukon township","150","WAUKON",225,0,0,0,
"G2701070155","1980","Minnesota","27","Norman","107","Wild Rice township","155","WILD RICE",383,0,2,1,
"G2701070160","1980","Minnesota","27","Norman","107","Winchester township","160","WINCHESTER",118,0,0,0,
"G2701090005","1980","Minnesota","27","Olmsted","109","Byron city","005","BYRON",1695,6,2,12,
"G2701090010","1980","Minnesota","27","Olmsted","109","Cascade township","010","CASCADE",2317,0,16,0,
"G2701090015","1980","Minnesota","27","Olmsted","109","Chatfield city","015","CHATFIELD",903,0,0,0,
"G2701090019","1980","Minnesota","27","Olmsted","109","Dover city","019","DOVER",304,0,0,0,
"G2701090020","1980","Minnesota","27","Olmsted","109","Dover township","020","DOVER",494,0,0,0,
"G2701090030","1980","Minnesota","27","Olmsted","109","Elmira township","030","ELMIRA",414,0,0,0,
"G2701090034","1980","Minnesota","27","Olmsted","109","Eyota city","034","EYOTA",1226,6,2,10,
"G2701090035","1980","Minnesota","27","Olmsted","109","Eyota township","035","EYOTA",512,0,0,9,
"G2701090045","1980","Minnesota","27","Olmsted","109","Farmington township","045","FARMINGTON",621,0,0,0,
"G2701090050","1980","Minnesota","27","Olmsted","109","Haverhill township","050","HAVERHILL",1330,0,0,2,
"G2701090055","1980","Minnesota","27","Olmsted","109","High Forest township","055","HIGH FOREST",1536,0,6,3,
"G2701090060","1980","Minnesota","27","Olmsted","109","Kalmar township","060","KALMAR",1185,0,0,2,
"G2701090065","1980","Minnesota","27","Olmsted","109","Marion township","065","MARION",5241,18,5,35,
"G2701090070","1980","Minnesota","27","Olmsted","109","New Haven township","070","NEW HAVEN",1127,0,0,0,
"G2701090075","1980","Minnesota","27","Olmsted","109","Orion township","075","ORION",584,0,4,0,
"G2701090079","1980","Minnesota","27","Olmsted","109","Oronoco city","079","ORONOCO",596,0,0,0,
"G2701090080","1980","Minnesota","27","Olmsted","109","Oronoco township","080","ORONOCO",1682,0,8,6,
"G2701090083","1980","Minnesota","27","Olmsted","109","Pine Island city","083","PINE ISLAND",9,0,0,0,
"G2701090085","1980","Minnesota","27","Olmsted","109","Pleasant Grove township","085","PLEASANT GROVE",741,0,0,0,
"G2701090090","1980","Minnesota","27","Olmsted","109","Quincy township","090","QUINCY",428,0,0,0,
"G2701090095","1980","Minnesota","27","Olmsted","109","Rochester city","095","ROCHESTER",56408,351,179,766,
"G2701090100","1980","Minnesota","27","Olmsted","109","Rochester township","100","ROCHESTER",4474,0,0,124,
"G2701090105","1980","Minnesota","27","Olmsted","109","Rock Dell township","105","ROCK DELL",739,0,0,2,
"G2701090110","1980","Minnesota","27","Olmsted","109","Salem township","110","SALEM",1150,0,1,2,
"G2701090115","1980","Minnesota","27","Olmsted","109","Stewartville city","115","STEWARTVILLE",3895,13,0,17,
"G2701090120","1980","Minnesota","27","Olmsted","109","Viola township","120","VIOLA",588,0,0,0,
"G2701110005","1980","Minnesota","27","Otter Tail","111","Aastad township","005","AASTAD",260,0,0,2,
"G2701110010","1980","Minnesota","27","Otter Tail","111","Amor township","010","AMOR",498,4,0,0,
"G2701110015","1980","Minnesota","27","Otter Tail","111","Aurdal township","015","AURDAL",1264,0,4,0,
"G2701110020","1980","Minnesota","27","Otter Tail","111","Battle Lake city","020","BATTLE LAKE",702,0,0,3,
"G2701110025","1980","Minnesota","27","Otter Tail","111","Blowers township","025","BLOWERS",411,0,0,0,
"G2701110029","1980","Minnesota","27","Otter Tail","111","Bluffton city","029","BLUFFTON",189,0,0,0,
"G2701110030","1980","Minnesota","27","Otter Tail","111","Bluffton township","030","BLUFFTON",539,0,3,0,
"G2701110035","1980","Minnesota","27","Otter Tail","111","Buse township","035","BUSE",606,0,0,2,
"G2701110040","1980","Minnesota","27","Otter Tail","111","Butler township","040","BUTLER",284,0,0,0,
"G2701110045","1980","Minnesota","27","Otter Tail","111","Candor township","045","CANDOR",373,0,0,0,
"G2701110050","1980","Minnesota","27","Otter Tail","111","Carlisle township","050","CARLISLE",210,0,0,0,
"G2701110054","1980","Minnesota","27","Otter Tail","111","Clitherall city","054","CLITHERALL",124,0,0,0,
"G2701110055","1980","Minnesota","27","Otter Tail","111","Clitherall township","055","CLITHERALL",469,0,0,0,
"G2701110065","1980","Minnesota","27","Otter Tail","111","Compton township","065","COMPTON",773,0,0,0,
"G2701110070","1980","Minnesota","27","Otter Tail","111","Corliss township","070","CORLISS",431,0,2,0,
"G2701110075","1980","Minnesota","27","Otter Tail","111","Dalton city","075","DALTON",249,0,7,0,
"G2701110080","1980","Minnesota","27","Otter Tail","111","Dane Prairie township","080","DANE PRAIRIE",774,0,0,0,
"G2701110085","1980","Minnesota","27","Otter Tail","111","Dead Lake township","085","DEAD LAKE",391,0,0,0,
"G2701110089","1980","Minnesota","27","Otter Tail","111","Deer Creek city","089","DEER CREEK",376,0,0,3,
"G2701110090","1980","Minnesota","27","Otter Tail","111","Deer Creek township","090","DEER CREEK",370,0,0,0,
"G2701110100","1980","Minnesota","27","Otter Tail","111","Dent city","100","DENT",176,0,0,0,
"G2701110105","1980","Minnesota","27","Otter Tail","111","Dora township","105","DORA",528,0,5,3,
"G2701110110","1980","Minnesota","27","Otter Tail","111","Dunn township","110","DUNN",581,0,0,0,
"G2701110115","1980","Minnesota","27","Otter Tail","111","Eagle Lake township","115","EAGLE LAKE",374,0,4,3,
"G2701110120","1980","Minnesota","27","Otter Tail","111","Eastern township","120","EASTERN",334,0,0,4,
"G2701110125","1980","Minnesota","27","Otter Tail","111","Edna township","125","EDNA",613,0,0,0,
"G2701110130","1980","Minnesota","27","Otter Tail","111","Effington township","130","EFFINGTON",347,0,0,0,
"G2701110134","1980","Minnesota","27","Otter Tail","111","Elizabeth city","134","ELIZABETH",183,0,8,0,
"G2701110135","1980","Minnesota","27","Otter Tail","111","Elizabeth township","135","ELIZABETH",552,0,10,2,
"G2701110145","1980","Minnesota","27","Otter Tail","111","Elmo township","145","ELMO",381,0,5,0,
"G2701110150","1980","Minnesota","27","Otter Tail","111","Erhard city","150","ERHARD",192,0,5,0,
"G2701110152","1980","Minnesota","27","Otter Tail","111","Erhards Grove township","152","ERHARDS GROVE",388,0,0,0,
"G2701110160","1980","Minnesota","27","Otter Tail","111","Everts township","160","EVERTS",534,0,0,0,
"G2701110165","1980","Minnesota","27","Otter Tail","111","Fergus Falls city","165","FERGUS FALLS",12454,7,36,22,
"G2701110170","1980","Minnesota","27","Otter Tail","111","Fergus Falls township","170","FERGUS FALLS",1149,0,0,12,
"G2701110175","1980","Minnesota","27","Otter Tail","111","Folden township","175","FOLDEN",330,0,0,0,
"G2701110180","1980","Minnesota","27","Otter Tail","111","Friberg township","180","FRIBERG",657,0,0,0,
"G2701110185","1980","Minnesota","27","Otter Tail","111","Girard township","185","GIRARD",543,0,0,0,
"G2701110190","1980","Minnesota","27","Otter Tail","111","Gorman township","190","GORMAN",465,0,0,0,
"G2701110194","1980","Minnesota","27","Otter Tail","111","Henning city","194","HENNING",833,0,0,0,
"G2701110195","1980","Minnesota","27","Otter Tail","111","Henning township","195","HENNING",405,0,0,0,
"G2701110205","1980","Minnesota","27","Otter Tail","111","Hobart township","205","HOBART",634,2,2,0,
"G2701110210","1980","Minnesota","27","Otter Tail","111","Homestead township","210","HOMESTEAD",374,0,0,0,
"G2701110215","1980","Minnesota","27","Otter Tail","111","Inman township","215","INMAN",370,0,0,0,
"G2701110220","1980","Minnesota","27","Otter Tail","111","Leaf Lake township","220","LEAF LAKE",488,0,0,0,
"G2701110225","1980","Minnesota","27","Otter Tail","111","Leaf Mountain township","225","LEAF MOUNTAIN",345,0,0,0,
"G2701110230","1980","Minnesota","27","Otter Tail","111","Lida township","230","LIDA",522,0,0,0,
"G2701110235","1980","Minnesota","27","Otter Tail","111","Maine township","235","MAINE",600,0,2,3,
"G2701110240","1980","Minnesota","27","Otter Tail","111","Maplewood township","240","MAPLEWOOD",278,0,0,0,
"G2701110246","1980","Minnesota","27","Otter Tail","111","Newton township","246","NEWTON",828,0,0,2,
"G2701110251","1980","Minnesota","27","Otter Tail","111","New York Mills city","251","NEW YORK MILLS",968,4,0,0,
"G2701110255","1980","Minnesota","27","Otter Tail","111","Nidaros township","255","NIDAROS",248,0,0,0,
"G2701110260","1980","Minnesota","27","Otter Tail","111","Norwegian Grove township","260","NORWEGIAN GROVE",377,0,0,0,
"G2701110265","1980","Minnesota","27","Otter Tail","111","Oak Valley township","265","OAK VALLEY",446,0,0,0,
"G2701110270","1980","Minnesota","27","Otter Tail","111","Orwell township","270","ORWELL",192,0,0,0,
"G2701110275","1980","Minnesota","27","Otter Tail","111","Oscar township","275","OSCAR",275,0,0,0,
"G2701110279","1980","Minnesota","27","Otter Tail","111","Ottertail city","279","OTTERTAIL",238,0,0,0,
"G2701110280","1980","Minnesota","27","Otter Tail","111","Ottertail township","280","OTTERTAIL",289,0,0,0,
"G2701110290","1980","Minnesota","27","Otter Tail","111","Otto township","290","OTTO",509,0,0,1,
"G2701110295","1980","Minnesota","27","Otter Tail","111","Paddock township","295","PADDOCK",386,0,0,0,
"G2701110299","1980","Minnesota","27","Otter Tail","111","Parkers Prairie city","299","PARKERS PRAIRIE",907,4,0,6,
"G2701110300","1980","Minnesota","27","Otter Tail","111","Parkers Prairie township","300","PARKERS PRAIRIE",373,0,0,0,
"G2701110310","1980","Minnesota","27","Otter Tail","111","Pelican township","310","PELICAN",603,0,0,0,
"G2701110315","1980","Minnesota","27","Otter Tail","111","Pelican Rapids city","315","PELICAN RAPIDS",1847,0,0,0,
"G2701110319","1980","Minnesota","27","Otter Tail","111","Perham city","319","PERHAM",2084,0,0,2,
"G2701110320","1980","Minnesota","27","Otter Tail","111","Perham township","320","PERHAM",636,0,0,3,
"G2701110330","1980","Minnesota","27","Otter Tail","111","Pine Lake township","330","PINE LAKE",401,2,0,0,
"G2701110335","1980","Minnesota","27","Otter Tail","111","Richville city","335","RICHVILLE",134,0,0,0,
"G2701110340","1980","Minnesota","27","Otter Tail","111","Rothsay city","340","ROTHSAY",203,0,0,0,
"G2701110345","1980","Minnesota","27","Otter Tail","111","Rush Lake township","345","RUSH LAKE",634,0,0,4,
"G2701110350","1980","Minnesota","27","Otter Tail","111","St. Olaf township","350","ST. OLAF",365,0,0,0,
"G2701110355","1980","Minnesota","27","Otter Tail","111","Scambler township","355","SCAMBLER",436,0,0,2,
"G2701110360","1980","Minnesota","27","Otter Tail","111","Star Lake township","360","STAR LAKE",373,0,0,0,
"G2701110365","1980","Minnesota","27","Otter Tail","111","Sverdrup township","365","SVERDRUP",618,0,0,0,
"G2701110370","1980","Minnesota","27","Otter Tail","111","Tordenskjold township","370","TORDENSKJOLD",482,0,0,0,
"G2701110375","1980","Minnesota","27","Otter Tail","111","Trondhjem township","375","TRONDHJEM",218,0,0,0,
"G2701110380","1980","Minnesota","27","Otter Tail","111","Tumuli township","380","TUMULI",396,0,0,0,
"G2701110385","1980","Minnesota","27","Otter Tail","111","Underwood city","385","UNDERWOOD",334,0,0,0,
"G2701110390","1980","Minnesota","27","Otter Tail","111","Urbank city","390","URBANK",95,0,0,0,
"G2701110395","1980","Minnesota","27","Otter Tail","111","Vergas city","395","VERGAS",289,0,0,0,
"G2701110400","1980","Minnesota","27","Otter Tail","111","Vining city","400","VINING",82,0,0,0,
"G2701110403","1980","Minnesota","27","Otter Tail","111","Wadena city","403","WADENA",0,0,0,0,
"G2701110405","1980","Minnesota","27","Otter Tail","111","Western township","405","WESTERN",188,0,0,2,
"G2701110410","1980","Minnesota","27","Otter Tail","111","Woodside township","410","WOODSIDE",316,0,3,0,
"G2701130005","1980","Minnesota","27","Pennington","113","Black River township","005","BLACK RIVER",160,0,0,0,
"G2701130010","1980","Minnesota","27","Pennington","113","Bray township","010","BRAY",92,0,0,0,
"G2701130015","1980","Minnesota","27","Pennington","113","Clover Leaf township","015","CLOVER LEAF",117,0,0,0,
"G2701130020","1980","Minnesota","27","Pennington","113","Deer Park township","020","DEER PARK",163,0,0,0,
"G2701130024","1980","Minnesota","27","Pennington","113","Goodridge city","024","GOODRIDGE",209,0,0,0,
"G2701130025","1980","Minnesota","27","Pennington","113","Goodridge township","025","GOODRIDGE",75,0,0,0,
"G2701130035","1980","Minnesota","27","Pennington","113","Hickory township","035","HICKORY",132,0,0,0,
"G2701130040","1980","Minnesota","27","Pennington","113","Highlanding township","040","HIGHLANDING",232,0,0,0,
"G2701130045","1980","Minnesota","27","Pennington","113","Kratka township","045","KRATKA",148,2,0,0,
"G2701130050","1980","Minnesota","27","Pennington","113","Mayfield township","050","MAYFIELD",100,0,0,0,
"G2701130055","1980","Minnesota","27","Pennington","113","Norden township","055","NORDEN",388,0,0,0,
"G2701130060","1980","Minnesota","27","Pennington","113","North township","060","NORTH",696,0,3,0,
"G2701130065","1980","Minnesota","27","Pennington","113","Numedal township","065","NUMEDAL",113,0,0,0,
"G2701130070","1980","Minnesota","27","Pennington","113","Polk Centre township","070","POLK CENTRE",79,0,0,0,
"G2701130075","1980","Minnesota","27","Pennington","113","Reiner township","075","REINER",139,0,0,0,
"G2701130080","1980","Minnesota","27","Pennington","113","River Falls township","080","RIVER FALLS",226,0,3,6,
"G2701130085","1980","Minnesota","27","Pennington","113","Rocksbury township","085","ROCKSBURY",1282,0,0,4,
"G2701130090","1980","Minnesota","27","Pennington","113","St. Hilaire city","090","ST. HILAIRE",369,0,15,4,
"G2701130095","1980","Minnesota","27","Pennington","113","Sanders township","095","SANDERS",364,0,0,0,
"G2701130100","1980","Minnesota","27","Pennington","113","Silverton township","100","SILVERTON",207,0,0,4,
"G2701130105","1980","Minnesota","27","Pennington","113","Smiley township","105","SMILEY",509,0,0,0,
"G2701130110","1980","Minnesota","27","Pennington","113","Star township","110","STAR",183,0,0,0,
"G2701130115","1980","Minnesota","27","Pennington","113","Thief River Falls city","115","THIEF RIVER FALLS",8930,17,158,0,
"G2701130120","1980","Minnesota","27","Pennington","113","Wyandotte township","120","WYANDOTTE",129,0,0,0,
"G2701150005","1980","Minnesota","27","Pine","115","Arlone township","005","ARLONE",284,0,0,0,
"G2701150010","1980","Minnesota","27","Pine","115","Arna township","010","ARNA",89,0,2,0,
"G2701150015","1980","Minnesota","27","Pine","115","Askov city","015","ASKOV",359,0,2,0,
"G2701150020","1980","Minnesota","27","Pine","115","Barry township","020","BARRY",376,8,47,9,
"G2701150025","1980","Minnesota","27","Pine","115","Birch Creek township","025","BIRCH CREEK",276,0,0,0,
"G2701150030","1980","Minnesota","27","Pine","115","Bremen township","030","BREMEN",168,0,0,0,
"G2701150034","1980","Minnesota","27","Pine","115","Brook Park city","034","BROOK PARK",88,0,0,0,
"G2701150035","1980","Minnesota","27","Pine","115","Brook Park township","035","BROOK PARK",349,0,2,0,
"G2701150043","1980","Minnesota","27","Pine","115","Bruno city","043","BRUNO",127,0,0,0,
"G2701150045","1980","Minnesota","27","Pine","115","Bruno township","045","BRUNO",130,0,0,4,
"G2701150050","1980","Minnesota","27","Pine","115","Chengwatana township","050","CHENGWATANA",529,0,2,21,
"G2701150055","1980","Minnesota","27","Pine","115","Clover township","055","CLOVER",124,0,0,27,
"G2701150060","1980","Minnesota","27","Pine","115","Crosby township","060","CROSBY",93,0,2,0,
"G2701150065","1980","Minnesota","27","Pine","115","Danforth township","065","DANFORTH",66,0,0,0,
"G2701150070","1980","Minnesota","27","Pine","115","Dell Grove township","070","DELL GROVE",557,0,0,0,
"G2701150075","1980","Minnesota","27","Pine","115","Denham city","075","DENHAM",47,0,0,0,
"G2701150079","1980","Minnesota","27","Pine","115","Finlayson city","079","FINLAYSON",204,0,0,0,
"G2701150080","1980","Minnesota","27","Pine","115","Finlayson township","080","FINLAYSON",423,0,0,4,
"G2701150090","1980","Minnesota","27","Pine","115","Fleming township","090","FLEMING",57,2,0,0,
"G2701150095","1980","Minnesota","27","Pine","115","Henriette city","095","HENRIETTE",54,0,0,0,
"G2701150099","1980","Minnesota","27","Pine","115","Hinckley city","099","HINCKLEY",937,9,4,13,
"G2701150100","1980","Minnesota","27","Pine","115","Hinckley township","100","HINCKLEY",615,0,0,0,
"G2701150109","1980","Minnesota","27","Pine","115","Kerrick city","109","KERRICK",75,0,0,0,
"G2701150110","1980","Minnesota","27","Pine","115","Kerrick township","110","KERRICK",265,0,5,0,
"G2701150120","1980","Minnesota","27","Pine","115","Kettle River township","120","KETTLE RIVER",537,4,0,0,
"G2701150125","1980","Minnesota","27","Pine","115","Mission Creek township","125","MISSION CREEK",412,0,0,2,
"G2701150130","1980","Minnesota","27","Pine","115","Munch township","130","MUNCH",159,0,0,0,
